student_id,date,difficulty_level,study_hours,break_count,avg_break_duration,sleep_hours,screen_time,revision_done,mood_score,performance_score,burnout_risk,focus_score,fatigue_index,consistency_score,revision_intensity,cognitive_load,productivity_index
7,2025-11-18,2,3.28,7,9.3,7.11,9.5,0,4,39,0,0.41,0.46132208157524607,4.1049999999999995,1.0,6.56,1.5058016877637128
7,2025-11-19,5,4.17,3,14.1,6.24,3.71,1,1,46,0,1.0425,0.6682692307692307,4.126666666666666,2.0,20.85,1.902634615384615
7,2025-11-20,4,3.53,1,5.0,8.36,3.79,1,2,58,0,1.765,0.4222488038277512,3.9774999999999996,3.0,14.12,2.3476626794258375
7,2025-11-21,2,4.71,5,6.3,6.03,5.33,0,2,29,0,0.785,0.7810945273631841,4.124,3.0,9.42,1.9947858208955227
7,2025-11-22,5,4.9,6,14.7,7.71,1.0,1,1,49,0,0.7000000000000001,0.635538261997406,4.253333333333333,4.0,24.5,2.2256692607003887
7,2025-11-23,4,1.48,2,9.4,6.18,4.96,1,1,37,0,0.49333333333333335,0.2394822006472492,3.857142857142857,5.0,5.92,2.2938871937124365
7,2025-11-24,1,6.47,8,14.6,1.0,3.01,0,5,36,1,0.7188888888888889,6.47,4.077142857142857,4.0,6.47,1.3042539682539682
7,2025-11-25,3,6.86,7,5.0,5.34,3.91,0,4,43,0,0.8575,1.2846441947565543,4.588571428571428,4.0,20.580000000000002,2.2839997993579453
7,2025-11-26,5,3.99,3,6.9,8.62,5.72,0,4,42,0,0.9975,0.46287703016241305,4.562857142857143,3.0,19.950000000000003,2.2485505883327814
7,2025-11-27,2,2.2,1,5.6,8.13,7.56,0,5,34,0,1.1,0.27060270602706027,4.372857142857143,2.0,4.4,2.056266736953084
7,2025-11-28,5,4.68,4,14.1,7.5,5.17,0,4,27,0,0.9359999999999999,0.624,4.368571428571428,2.0,23.4,1.9445714285714284
7,2025-11-29,5,3.34,1,8.8,6.51,4.29,0,2,29,0,1.67,0.5130568356374808,4.145714285714286,1.0,16.7,1.9512557603686635
7,2025-11-30,3,1.66,2,13.9,8.88,5.01,0,3,35,0,0.5533333333333333,0.18693693693693691,4.171428571428572,0.0,4.9799999999999995,1.4170546975546976
7,2025-12-01,4,3.97,4,10.1,7.15,4.35,1,1,45,0,0.794,0.5552447552447553,3.814285714285714,1.0,15.88,1.538899000999001
7,2025-12-02,3,2.6,2,12.8,8.28,5.36,0,1,28,0,0.8666666666666667,0.31400966183574885,3.205714285714286,1.0,7.800000000000001,1.4179461697722566
7,2025-12-03,1,3.27,1,12.2,7.42,4.3,0,1,31,0,1.635,0.44070080862533695,3.1028571428571428,1.0,3.27,1.637002021563342
7,2025-12-04,5,4.38,3,10.0,1.82,3.74,0,5,20,0,1.095,2.4065934065934065,3.414285714285714,1.0,21.9,1.2465467032967033
7,2025-12-05,4,2.86,2,12.7,7.59,3.83,0,1,21,0,0.9533333333333333,0.37681159420289856,3.154285714285714,1.0,11.44,1.423430641821946
7,2025-12-06,3,5.48,7,9.4,7.53,2.91,1,3,67,0,0.685,0.7277556440903055,3.46,2.0,16.44,1.5685866533864543
7,2025-12-07,4,3.96,4,13.1,8.05,2.1,0,3,32,0,0.792,0.49192546583850927,3.7885714285714287,2.0,15.84,1.7399826086956522
7,2025-12-08,3,2.27,2,5.0,10.0,4.37,0,1,32,0,0.7566666666666667,0.227,3.545714285714286,1.0,6.8100000000000005,1.494497619047619
7,2025-12-09,1,2.47,3,12.4,7.79,4.99,0,2,27,0,0.6175,0.3170731707317073,3.527142857142857,1.0,2.47,1.426706881533101
7,2025-12-10,2,4.56,5,18.5,7.49,2.65,1,5,60,0,0.7599999999999999,0.6088117489986649,3.7114285714285713,2.0,9.12,1.6881068090787716
7,2025-12-11,4,4.49,6,7.2,7.54,2.46,1,3,44,0,0.6414285714285715,0.5954907161803714,3.7271428571428578,3.0,17.96,1.8533192497158015
7,2025-12-12,5,3.8,2,14.8,6.52,8.45,0,5,43,0,1.2666666666666666,0.5828220858895705,3.8614285714285717,3.0,19.0,2.1143385918784694
7,2025-12-13,4,9.92,10,7.0,3.49,2.55,1,5,75,1,0.9018181818181819,2.8424068767908306,4.4957142857142856,3.0,39.68,1.8379896178320245
7,2025-12-14,3,5.6,3,13.7,6.43,6.19,0,2,28,0,1.4,0.8709175738724728,4.7299999999999995,3.0,16.799999999999997,2.378362363919129
7,2025-12-15,1,2.25,2,5.0,7.52,3.56,0,5,40,0,0.75,0.2992021276595745,4.727142857142858,3.0,2.25,2.235762537993921
7,2025-12-16,1,2.07,2,9.1,7.61,7.26,0,4,41,0,0.69,0.2720105124835742,4.67,3.0,2.07,2.201698423127464
8,2025-11-17,4,5.09,3,16.5,7.94,1.0,0,3,38,0,1.2725,0.6410579345088161,5.09,0.0,20.36,1.8762163098236775
8,2025-11-18,3,3.95,5,11.8,2.68,9.52,0,5,31,0,0.6583333333333333,1.4738805970149254,4.52,0.0,11.850000000000001,1.3653345771144278
8,2025-11-19,3,3.78,2,15.3,7.23,4.93,1,3,49,0,1.26,0.5228215767634854,4.273333333333333,1.0,11.34,1.844576763485477
8,2025-11-20,1,4.52,2,7.8,5.77,4.4,0,1,36,0,1.5066666666666666,0.7833622183708838,4.335,1.0,4.52,1.910329000577701
8,2025-11-21,2,8.12,8,12.1,6.77,3.75,0,2,47,0,0.9022222222222221,1.1994091580502215,5.0920000000000005,1.0,16.24,1.8634664040702444
8,2025-11-22,2,2.11,3,18.5,6.36,4.59,0,2,38,0,0.5275,0.33176100628930816,4.595,1.0,4.22,1.7133608490566037
8,2025-11-23,2,2.27,3,11.0,7.44,2.78,0,2,25,0,0.5675,0.30510752688172044,4.2628571428571425,1.0,4.54,1.6317160138248847
8,2025-11-24,2,5.68,5,7.2,8.95,5.53,0,5,55,0,0.9466666666666667,0.6346368715083799,4.347142857142857,1.0,11.36,1.7402806597499332
8,2025-11-25,4,3.18,4,10.2,7.28,3.62,1,2,54,0,0.636,0.4368131868131868,4.2371428571428575,2.0,12.72,1.8282208791208792
8,2025-11-26,2,3.0,1,9.3,6.14,3.34,1,4,46,0,1.5,0.488599348534202,4.1257142857142854,2.0,6.0,2.0894243834341553
8,2025-11-27,2,5.85,3,9.6,8.29,7.39,0,5,46,0,1.4625,0.7056694813027744,4.315714285714286,2.0,11.7,2.1007388635188695
8,2025-11-28,1,2.94,1,16.4,5.28,1.9,0,3,32,0,1.47,0.5568181818181818,3.575714285714286,2.0,2.94,1.9036915584415586
8,2025-11-29,1,2.36,2,6.1,7.04,1.93,0,3,44,0,0.7866666666666666,0.3352272727272727,3.611428571428571,2.0,2.36,1.7084778138528138
8,2025-11-30,3,2.37,3,18.6,6.39,3.41,0,5,41,0,0.5925,0.37089201877934275,3.6257142857142854,2.0,7.11,1.6394554828973844
8,2025-12-01,5,8.47,8,5.0,4.42,5.22,0,2,43,1,0.9411111111111112,1.916289592760181,4.024285714285715,2.0,42.35,1.6492311642605766
8,2025-12-02,5,4.32,2,13.9,6.9,5.57,0,2,28,0,1.4400000000000002,0.6260869565217392,4.187142857142858,1.0,21.6,1.8662298136645963
8,2025-12-03,5,1.38,3,10.9,6.22,8.48,1,1,33,0,0.345,0.22186495176848875,3.955714285714286,1.0,6.8999999999999995,1.4741845429490124
8,2025-12-04,1,0.5,1,5.0,4.68,4.17,0,3,29,0,0.25,0.10683760683760685,3.1914285714285717,1.0,0.5,1.2289029304029304
8,2025-12-05,3,4.36,4,22.1,7.35,4.65,0,4,42,0,0.8720000000000001,0.5931972789115647,3.3942857142857146,1.0,13.080000000000002,1.4345061224489797
8,2025-12-06,2,3.56,2,11.8,7.54,1.0,0,5,43,0,1.1866666666666668,0.47214854111405835,3.565714285714286,1.0,7.12,1.6142253378805103
8,2025-12-07,2,3.44,2,11.5,8.93,3.36,0,5,49,0,1.1466666666666667,0.38521836506159013,3.718571428571429,1.0,6.88,1.6591220071455235
8,2025-12-08,1,5.5,5,18.5,6.09,4.42,1,1,64,0,0.9166666666666666,0.90311986863711,3.2942857142857145,2.0,5.5,1.5736510673234811
8,2025-12-09,1,0.5,1,7.9,6.81,9.05,1,3,41,0,0.25,0.07342143906020558,2.7485714285714287,3.0,0.5,1.501058212712398
8,2025-12-10,5,8.44,6,6.3,6.25,5.8,0,5,50,0,1.2057142857142857,1.3503999999999998,3.7571428571428567,2.0,42.199999999999996,1.7465828571428568
8,2025-12-11,3,2.37,3,14.5,6.91,5.91,0,2,26,0,0.5925,0.3429811866859624,4.024285714285714,2.0,7.11,1.7632135362828196
8,2025-12-12,3,9.41,10,17.6,1.92,6.01,1,4,59,1,0.8554545454545455,4.901041666666667,4.7457142857142856,3.0,28.23,1.5879671266233766
8,2025-12-13,2,2.42,4,13.2,7.53,1.8,1,5,67,0,0.484,0.32138114209827356,4.582857142857143,4.0,4.84,2.2960499715424016
8,2025-12-14,2,3.88,3,6.7,8.64,5.55,0,1,36,0,0.97,0.449074074074074,4.645714285714285,4.0,7.76,2.465853174603174
8,2025-12-15,5,1.94,1,5.0,7.24,5.34,0,5,31,0,0.97,0.26795580110497236,4.137142857142857,3.0,9.7,2.140449486977111
8,2025-12-16,1,5.44,6,12.5,3.33,5.11,0,5,44,0,0.7771428571428572,1.6336336336336337,4.8428571428571425,2.0,5.44,1.8798120978120976
9,2025-11-17,5,3.0,1,8.4,3.0,5.1,1,2,40,0,1.5,1.0,3.0,1.0,15.0,1.4749999999999999
9,2025-11-18,5,4.38,6,15.2,2.4,7.4,0,2,25,0,0.6257142857142857,1.825,3.69,1.0,21.9,1.25225
9,2025-11-19,1,1.95,1,14.8,8.11,4.5,0,5,38,0,0.975,0.24044389642416772,3.11,1.0,1.95,1.4381834155363746
9,2025-11-20,3,5.85,5,7.2,5.65,4.55,0,2,25,0,0.975,1.0353982300884954,3.795,1.0,17.549999999999997,1.5244402654867255
9,2025-11-21,3,5.18,5,7.8,7.55,5.59,0,5,48,0,0.8633333333333333,0.686092715231788,4.072,1.0,15.54,1.6208527593818984
9,2025-11-22,2,2.77,3,6.3,7.1,2.02,0,1,38,0,0.6925,0.39014084507042257,3.855,1.0,5.54,1.5403538732394364
9,2025-11-23,2,5.83,5,15.9,7.85,4.45,1,4,66,0,0.9716666666666667,0.7426751592356688,4.137142857142857,2.0,11.66,1.86982491659084
9,2025-11-24,1,8.27,8,6.2,5.37,4.94,1,4,68,1,0.9188888888888889,1.5400372439478585,4.89,2.0,8.27,1.957605524518932
9,2025-11-25,2,4.53,10,5.0,5.98,2.12,1,3,63,0,0.41181818181818186,0.7575250836120401,4.911428571428572,3.0,9.06,2.103936172523129
9,2025-11-26,4,3.89,4,5.0,3.83,4.5,0,3,26,0,0.778,1.0156657963446476,5.188571428571429,3.0,15.56,2.2765215591197316
9,2025-11-27,4,1.7,2,7.7,5.96,4.27,0,2,23,0,0.5666666666666667,0.28523489932885904,4.595714285714286,3.0,6.8,2.1342623841482906
9,2025-11-28,2,4.77,8,5.0,6.92,3.76,1,2,62,0,0.5299999999999999,0.6893063583815028,4.5371428571428565,4.0,9.54,2.2432469033856317
9,2025-11-29,5,2.2,1,12.4,5.62,4.55,1,1,24,0,1.1,0.3914590747330961,4.4557142857142855,5.0,11.0,2.662995424504321
9,2025-11-30,5,6.48,5,12.9,8.17,2.93,1,1,67,0,1.08,0.7931456548347614,4.548571428571429,5.0,32.400000000000006,2.623599580346214
9,2025-12-01,4,3.89,4,10.5,5.74,4.26,0,3,27,0,0.778,0.6777003484320557,3.9228571428571426,4.0,15.56,2.1475020905923343
9,2025-12-02,5,2.69,1,9.0,7.38,3.54,1,4,56,0,1.345,0.36449864498644985,3.66,4.0,13.45,2.314075203252033
9,2025-12-03,1,1.85,7,7.1,7.68,4.2,0,1,20,0,0.23125,0.24088541666666669,3.3685714285714288,4.0,1.85,1.8553761160714288
9,2025-12-04,1,3.87,3,12.9,7.14,5.3,1,5,72,0,0.9675,0.5420168067226891,3.6785714285714284,5.0,3.87,2.3608939075630246
9,2025-12-05,1,2.71,4,10.7,8.39,3.39,0,4,37,0,0.542,0.32300357568533966,3.3842857142857143,4.0,2.71,1.9565351779329136
9,2025-12-06,1,8.65,7,8.9,7.66,3.36,1,3,66,0,1.08125,1.129242819843342,4.305714285714286,4.0,8.65,2.300765362737785
9,2025-12-07,5,2.88,2,5.0,5.87,4.91,0,2,28,0,0.96,0.4906303236797274,3.7914285714285714,3.0,14.399999999999999,1.9998340228766123
9,2025-12-08,4,2.27,1,7.7,6.75,5.81,1,5,62,0,1.135,0.3362962962962963,3.56,4.0,9.08,2.2148055555555555
9,2025-12-09,4,4.0,2,12.4,7.53,6.92,1,2,49,0,1.3333333333333333,0.5312084993359893,3.7471428571428573,4.0,16.0,2.3111282489091254
9,2025-12-10,5,2.84,1,11.1,7.02,4.49,0,2,20,0,1.42,0.4045584045584046,3.8885714285714283,4.0,14.2,2.4028876678876676
9,2025-12-11,2,1.53,1,13.2,7.85,2.32,1,2,53,0,0.765,0.19490445859872613,3.5542857142857147,4.0,3.06,2.1048000454959053
9,2025-12-12,4,1.84,1,7.5,6.5,3.38,0,2,24,0,0.92,0.2830769230769231,3.43,4.0,7.36,2.1085384615384615
9,2025-12-13,4,4.67,2,7.9,5.38,3.8,0,5,40,0,1.5566666666666666,0.8680297397769516,2.8614285714285717,3.0,18.68,1.873057443795362
9,2025-12-14,5,5.41,3,14.3,6.78,7.38,0,5,39,0,1.3525,0.7979351032448377,3.2228571428571433,3.0,27.05,1.9205418773704175
9,2025-12-15,5,1.36,2,8.2,7.44,4.72,0,5,28,0,0.45333333333333337,0.1827956989247312,3.092857142857143,2.0,6.800000000000001,1.4591044546850997
9,2025-12-16,1,1.21,1,7.9,6.43,1.72,0,2,23,0,0.605,0.18818040435458788,2.6942857142857135,1.0,1.21,1.1918086536325259
10,2025-11-17,5,5.12,7,5.0,6.53,4.3,1,5,69,0,0.64,0.7840735068912711,5.12,1.0,25.6,1.8423889739663093
10,2025-11-18,4,4.15,3,6.7,3.04,3.24,0,3,25,0,1.0375,1.3651315789473686,4.635,1.0,16.6,1.7488552631578946
10,2025-11-19,4,3.74,5,10.4,7.05,1.58,1,3,57,0,0.6233333333333334,0.5304964539007092,4.336666666666667,2.0,14.96,1.8395921985815602
10,2025-11-20,2,0.5,1,12.1,7.4,3.9,0,5,34,0,0.25,0.06756756756756756,3.3775000000000004,2.0,1.0,1.490614864864865
10,2025-11-21,2,3.25,4,7.8,6.32,3.19,0,3,28,0,0.65,0.5142405063291139,3.3520000000000003,2.0,6.5,1.555963924050633
10,2025-11-22,5,1.83,3,6.8,6.95,6.2,1,4,45,0,0.4575,0.2633093525179856,3.098333333333333,3.0,9.15,1.650128597122302
10,2025-11-23,2,4.92,6,13.7,3.83,3.68,0,2,20,0,0.7028571428571428,1.2845953002610966,3.358571428571429,3.0,9.84,1.660882133532264
10,2025-11-24,3,3.72,3,9.6,6.77,2.4,0,3,40,0,0.93,0.5494830132939439,3.1585714285714284,2.0,11.16,1.5906489765773368
10,2025-11-25,1,3.31,3,5.0,7.58,1.95,0,3,37,0,0.8275,0.4366754617414248,3.038571428571429,2.0,3.31,1.5356951093102151
10,2025-11-26,1,4.92,3,5.0,7.19,3.71,0,3,38,0,1.23,0.6842837273991654,3.207142857142857,1.0,4.92,1.4900002980329823
10,2025-11-27,1,1.8,3,5.5,3.5,2.55,0,3,22,0,0.45,0.5142857142857143,3.392857142857143,1.0,1.8,1.2982142857142855
10,2025-11-28,3,2.72,1,7.9,3.36,4.52,0,4,25,0,1.36,0.8095238095238096,3.317142857142857,1.0,8.16,1.5497142857142856
10,2025-11-29,2,5.32,6,5.0,6.73,3.08,1,4,49,0,0.76,0.7904903417533432,3.815714285714286,1.0,10.64,1.4921407344512843
10,2025-11-30,1,2.94,1,5.0,7.67,4.79,0,4,38,0,1.47,0.3833116036505867,3.532857142857143,1.0,2.94,1.7168604023095548
10,2025-12-01,4,2.02,4,6.9,6.76,5.12,1,4,46,0,0.404,0.2988165680473373,3.29,2.0,8.08,1.4835775147928993
10,2025-12-02,3,2.95,3,11.7,7.86,3.44,0,2,37,0,0.7375,0.3753180661577608,3.2385714285714284,2.0,8.850000000000001,1.5733987186477645
10,2025-12-03,3,3.42,2,14.5,6.53,6.74,1,2,41,0,1.14,0.5237366003062787,3.0242857142857145,3.0,10.26,1.8277252242397726
10,2025-12-04,2,0.5,2,20.5,7.01,10.02,0,1,17,0,0.16666666666666666,0.07132667617689016,2.8385714285714285,3.0,1.0,1.4992057604782285
10,2025-12-05,2,2.07,3,14.5,6.32,4.68,1,2,49,0,0.5175,0.3275316455696202,2.745714285714286,4.0,4.14,1.7557095388788426
10,2025-12-06,2,3.42,5,16.6,8.24,2.73,0,1,38,0,0.57,0.41504854368932037,2.474285714285714,3.0,6.84,1.4795284327323162
10,2025-12-07,3,3.02,4,13.4,6.98,5.66,1,1,47,0,0.604,0.43266475644699137,2.4857142857142853,4.0,9.06,1.692214572247237
10,2025-12-08,4,4.91,3,10.0,2.8,2.4,1,5,51,0,1.2275,1.7535714285714288,2.8985714285714286,4.0,19.64,1.8361607142857144
10,2025-12-09,5,3.67,2,14.2,7.15,11.62,1,4,61,0,1.2233333333333334,0.5132867132867133,3.001428571428572,5.0,18.35,2.2516022311022312
10,2025-12-10,3,1.63,2,8.1,3.49,3.68,0,3,14,0,0.5433333333333333,0.46704871060171915,2.7457142857142856,4.0,4.89,1.7438236457906944
10,2025-12-11,2,8.62,8,16.7,4.31,4.34,1,4,67,1,0.9577777777777777,2.0,3.9057142857142852,5.0,17.24,2.2069365079365078
10,2025-12-12,5,1.48,1,9.1,3.67,2.19,1,5,36,0,0.74,0.4032697547683924,3.8214285714285707,5.0,7.4,2.3449381082133125
10,2025-12-13,3,2.02,3,15.2,8.42,5.23,1,5,62,0,0.505,0.23990498812351543,3.6214285714285714,6.0,6.0600000000000005,2.427192823210044
10,2025-12-14,4,5.15,5,5.0,6.92,3.92,1,3,53,0,0.8583333333333334,0.7442196531791908,3.9257142857142857,6.0,20.6,2.566498004404074
10,2025-12-15,1,7.89,7,5.8,5.67,2.38,1,3,65,0,0.98625,1.3915343915343914,4.351428571428571,6.0,7.89,2.6418859126984127
10,2025-12-16,3,5.24,7,11.1,8.73,2.46,1,2,67,0,0.655,0.6002290950744559,4.575714285714286,6.0,15.72,2.7119299214531174
11,2025-11-17,1,4.52,5,15.3,6.86,3.22,0,3,30,0,0.7533333333333333,0.6588921282798833,4.52,0.0,4.52,1.5208328474246842
11,2025-11-18,1,2.47,3,5.0,5.21,1.0,1,1,37,0,0.6175,0.47408829174664113,3.495,1.0,2.47,1.393511756238004
11,2025-11-19,1,2.65,2,8.6,6.23,2.55,1,2,45,0,0.8833333333333333,0.4253611556982343,3.2133333333333334,2.0,2.65,1.6093624933119313
11,2025-11-20,3,3.11,3,5.0,6.14,3.69,0,3,34,0,0.7775,0.506514657980456,3.1875,2.0,9.33,1.5523978013029314
11,2025-11-21,4,5.56,3,9.8,5.46,2.75,1,5,65,0,1.39,1.0183150183150182,3.662,3.0,22.24,2.0323527472527476
11,2025-11-22,1,1.97,1,5.0,8.54,5.02,0,4,39,0,0.985,0.2306791569086651,3.3799999999999994,3.0,1.97,1.9241481264637
11,2025-11-23,5,2.62,7,8.9,7.84,3.6,1,4,54,0,0.3275,0.33418367346938777,3.2714285714285714,4.0,13.100000000000001,1.8459260204081631
11,2025-11-24,4,5.31,4,16.9,7.25,1.72,0,3,48,0,1.0619999999999998,0.7324137931034482,3.384285714285714,4.0,21.24,2.0771236453201967
11,2025-11-25,5,5.15,4,10.8,2.81,5.85,0,3,23,0,1.03,1.8327402135231317,3.7671428571428573,3.0,25.75,1.8157318251143872
11,2025-11-26,3,2.68,2,7.2,6.87,2.76,0,5,33,0,0.8933333333333334,0.3901018922852984,3.7714285714285714,2.0,8.040000000000001,1.7855799542524433
11,2025-11-27,1,5.08,7,5.0,9.75,6.03,0,4,56,0,0.635,0.5210256410256411,4.0528571428571425,2.0,5.08,1.7599532967032967
11,2025-11-28,1,5.17,3,8.2,7.16,7.02,0,3,32,0,1.2925,0.7220670391061452,3.9971428571428573,1.0,5.17,1.7432078012769352
11,2025-11-29,5,2.79,3,17.7,8.45,5.0,0,1,27,0,0.6975,0.3301775147928994,4.114285714285715,1.0,13.95,1.6288840870667793
11,2025-11-30,3,2.71,3,11.1,6.07,2.65,0,2,19,0,0.6775,0.4464579901153212,4.127142857142857,0.0,8.129999999999999,1.408299158625559
11,2025-12-01,4,3.57,3,9.1,7.05,4.06,1,4,52,0,0.8925,0.5063829787234042,3.878571428571429,1.0,14.28,1.5999889817629178
11,2025-12-02,4,5.6,6,20.4,6.45,4.6,1,5,60,0,0.7999999999999999,0.8682170542635658,3.942857142857143,2.0,22.4,1.732624584717608
11,2025-12-03,3,1.94,1,5.0,6.82,3.22,0,1,16,0,0.97,0.28445747800586507,3.837142857142857,2.0,5.82,1.847974235441977
11,2025-12-04,5,4.36,5,13.6,6.46,5.78,1,5,54,0,0.7266666666666667,0.6749226006191951,3.7342857142857144,3.0,21.8,1.8733806575261684
11,2025-12-05,3,1.83,1,7.2,6.96,2.54,0,5,30,0,0.915,0.2629310344827586,3.257142857142857,3.0,5.49,1.8579532019704432
11,2025-12-06,5,3.03,4,10.6,3.14,5.44,0,3,20,0,0.606,0.9649681528662419,3.291428571428572,3.0,15.149999999999999,1.6547833484986354
11,2025-12-07,2,0.94,1,10.7,7.82,5.24,0,2,28,0,0.47,0.12020460358056265,3.0385714285714287,3.0,1.88,1.6580407380343443
11,2025-12-08,4,0.75,1,5.0,1.26,8.8,1,1,31,0,0.375,0.5952380952380952,2.6357142857142857,3.0,3.0,1.4326785714285715
11,2025-12-09,2,1.83,1,21.5,5.97,1.78,1,4,53,0,0.915,0.30653266331658297,2.097142857142857,3.0,3.66,1.5034129576453699
11,2025-12-10,1,7.69,9,12.3,6.02,1.28,1,2,61,0,0.769,1.2774086378737544,2.9185714285714286,4.0,7.69,1.7531101328903655
11,2025-12-11,1,4.21,6,15.0,7.2,2.95,0,4,38,0,0.6014285714285714,0.5847222222222223,2.8971428571428572,3.0,4.21,1.591934523809524
11,2025-12-12,3,3.07,3,18.1,7.53,6.85,0,4,32,0,0.7675,0.4077025232403718,3.0742857142857143,3.0,9.209999999999999,1.7297553357996587
11,2025-12-13,3,2.25,3,15.6,6.36,2.88,1,3,49,0,0.5625,0.35377358490566035,2.9628571428571426,4.0,6.75,1.8326661051212938
11,2025-12-14,2,3.67,5,22.5,6.64,4.61,1,5,64,0,0.6116666666666667,0.552710843373494,3.352857142857143,5.0,7.34,2.1370338496844523
11,2025-12-15,3,2.91,2,9.9,6.85,10.41,1,4,59,0,0.9700000000000001,0.4248175182481752,3.661428571428572,5.0,8.73,2.374205943691345
11,2025-12-16,4,2.44,2,10.8,2.94,3.69,0,3,27,0,0.8133333333333334,0.8299319727891157,3.748571428571428,4.0,9.76,2.0847482993197275
12,2025-11-17,3,3.77,1,17.3,8.23,3.83,1,3,60,0,1.885,0.4580801944106926,3.77,1.0,11.31,1.9220379708383961
12,2025-11-18,3,4.91,3,8.4,7.87,4.11,1,5,68,0,1.2275,0.6238881829733164,4.34,2.0,14.73,2.0380417725540023
12,2025-11-19,1,4.99,5,9.7,6.27,4.33,0,2,42,0,0.8316666666666667,0.7958532695374801,4.556666666666667,2.0,4.99,1.9387053429027112
12,2025-11-20,5,3.26,2,10.1,5.86,5.49,0,3,36,0,1.0866666666666667,0.5563139931740614,4.2325,2.0,16.299999999999997,1.9666362343572241
12,2025-11-21,3,2.24,1,14.3,3.79,3.3,0,1,8,0,1.12,0.5910290237467019,3.8340000000000005,2.0,6.720000000000001,1.853545646437995
12,2025-11-22,4,9.75,7,13.4,6.8,3.82,0,3,57,1,1.21875,1.4338235294117647,4.82,2.0,39.0,2.0574889705882353
12,2025-11-23,1,5.64,6,8.7,5.53,3.43,0,2,46,0,0.8057142857142857,1.019891500904159,4.937142857142858,2.0,5.64,2.0101591320072334
12,2025-11-24,2,3.0,7,10.8,7.2,4.42,0,2,31,0,0.375,0.41666666666666663,4.827142857142857,1.0,6.0,1.716892857142857
12,2025-11-25,3,3.84,5,13.3,3.12,3.17,0,1,13,0,0.64,1.2307692307692306,4.674285714285714,0.0,11.52,1.4416703296703297
12,2025-11-26,2,3.74,5,5.0,6.1,5.84,0,1,29,0,0.6233333333333334,0.6131147540983607,4.4957142857142856,0.0,7.48,1.474913739266198
12,2025-11-27,3,5.19,5,10.9,5.8,11.78,1,4,56,0,0.8650000000000001,0.8948275862068966,4.771428571428571,1.0,15.57,1.7999544334975368
12,2025-11-28,3,0.5,1,10.0,6.66,5.58,1,2,39,0,0.25,0.07507507507507508,4.522857142857142,2.0,1.5,1.8330958815958813
12,2025-11-29,5,3.55,4,8.8,5.03,2.58,0,2,20,0,0.71,0.7057654075546719,3.6371428571428566,2.0,17.75,1.6337780460096563
12,2025-11-30,5,2.26,2,15.3,7.9,4.61,0,3,26,0,0.7533333333333333,0.2860759493670886,3.1542857142857144,2.0,11.299999999999999,1.5670409885473178
12,2025-12-01,5,2.93,2,12.4,6.67,4.33,0,2,26,0,0.9766666666666667,0.43928035982009,3.1442857142857146,2.0,14.65,1.6192269936460342
12,2025-12-02,3,1.87,1,8.4,6.03,4.21,1,3,49,0,0.935,0.31011608623548925,2.8628571428571434,3.0,5.61,1.7395897299218197
12,2025-12-03,3,2.71,1,8.2,7.49,3.77,0,1,24,0,1.355,0.36181575433911883,2.7157142857142853,3.0,8.129999999999999,1.8346919225634177
12,2025-12-04,2,3.1,1,8.9,6.99,4.26,1,5,55,0,1.55,0.4434907010014306,2.4171428571428573,3.0,6.2,1.8011192519926427
12,2025-12-05,1,0.9,1,8.8,6.55,4.89,0,4,34,0,0.45,0.13740458015267176,2.474285714285714,2.0,0.9,1.2791750272628133
12,2025-12-06,3,7.77,5,9.0,3.59,5.09,0,2,30,1,1.295,2.1643454038997216,3.077142857142857,2.0,23.31,1.4517410465578988
12,2025-12-07,5,0.78,1,8.0,7.48,5.5,1,4,48,0,0.39,0.10427807486631016,2.865714285714286,3.0,3.9000000000000004,1.5805725744843393
12,2025-12-08,1,4.07,3,7.2,6.88,7.39,0,2,32,0,1.0175,0.5915697674418605,3.028571428571429,3.0,4.07,1.7759609634551496
12,2025-12-09,4,2.52,2,5.6,6.07,1.0,0,2,24,0,0.84,0.41515650741350907,3.1214285714285714,2.0,10.08,1.568155095316545
12,2025-12-10,2,6.63,5,5.0,4.91,5.01,1,3,69,0,1.105,1.35030549898167,3.6814285714285715,3.0,13.26,1.8886327465813209
12,2025-12-11,3,9.69,9,5.0,4.68,3.13,0,3,56,1,0.969,2.0705128205128207,4.622857142857143,2.0,29.07,1.8154302197802195
12,2025-12-12,3,1.85,1,13.7,7.54,8.61,1,2,43,0,0.925,0.2453580901856764,4.758571428571429,3.0,5.550000000000001,2.314517715043577
12,2025-12-13,1,2.4,3,10.4,8.89,2.66,0,3,34,0,0.6,0.2699662542182227,3.991428571428571,3.0,2.4,1.9669336332958378
12,2025-12-14,5,3.46,2,15.1,8.03,4.12,1,1,48,0,1.1533333333333333,0.4308841843088419,4.374285714285714,3.0,17.3,2.2513197533060545
12,2025-12-15,2,3.13,5,7.0,9.5,5.14,0,2,39,0,0.5216666666666666,0.3294736842105263,4.24,3.0,6.26,2.0051622807017546
12,2025-12-16,2,0.95,2,10.1,4.93,9.76,0,3,20,0,0.31666666666666665,0.1926977687626775,4.015714285714286,3.0,1.9,1.8866429537332177
13,2025-11-17,1,7.09,8,7.6,6.23,4.95,1,2,59,0,0.7877777777777778,1.1380417335473514,7.09,1.0,7.09,2.4320159621901194
